trajectory_id,distwall,zone_area_mean,zone_area_min,zone_area_max,pct_small_zone,pct_large_zone,passage_width_mean,n_points,duration,speed,nb_items,nb_stops,length,curvature,avg_observation_time,stop_intensity,H2_min_width,H2_pct_narrow,H3_mean_connectivity,H3_pct_low_connectivity,H4_mean_depth,H4_max_depth,H5_pct_corridor,H5_mean_aspect_ratio,H6_mean_exhibit_density,H7_pct_start,H7_pct_mid,H7_pct_end,H7_mean_t_norm,H8_n_returns,H8_pct_path_revisit,H9_width_std,H9_width_range,H10_mean_dist_to_exit,H10_mean_path_remaining,H11_mean_dist_to_staircase,H11_min_dist_to_staircase,H11_pct_near_staircase,H12_n_turns,H12_turns_per_length,H12_turns_per_minute
201902181020,186.9480682976089,1198047.3060621133,323760.68074737914,3300738.02835025,0.3258706467661691,0.2587064676616915,3.1578611228378417,402,3704.0,17.244834308869148,116.0,56,63729.78957966487,0.0387827998289052,11.438786285714285,0.9071274297909212,0.2282562719074999,0.2736318407960199,5.689054726368159,0.0,0.3900658795093395,0.9999999999999631,0.03233830845771144,1.458202470939133,19.462756629820777,0.9601990049751243,0.0,0.03980099502487562,0.1394445160805046,6,0.9651741293532339,1.7344871315134727,9.763157197062148,4389.424903711223,16532.799701673524,1018.790344581149,63.29823860091911,0.1791044776119403,52,0.0019184031040007036,0.842332613377284
201902181200,167.64951226778817,1677845.4319034752,282555.01348953205,3300738.02835025,0.1123417721518987,0.555379746835443,3.4438660208133176,632,2948.0,32.33411159824665,95.0,42,95257.54412785216,0.1749055236637031,16.366055653846153,0.8548168249486808,0.6069157056387837,0.1661392405063291,5.9604430379746836,0.0,0.44938797663674834,0.9999999999999755,0.08069620253164557,1.5609951222511578,9.893717036369337,0.7436708860759493,0.0,0.2563291139240506,0.3606414131872284,12,0.9794303797468354,1.6927675070184156,10.114840776893148,3647.049749149259,22362.425910461265,1195.8870234310182,63.54781881395638,0.056962025316455694,83,0.0020436422292524556,1.6892808683509646
201902181210,171.2666852720773,1667628.3036753957,282555.01348953205,3300738.02835025,0.1125198098256735,0.5404120443740095,3.5110856956165137,631,2948.0,32.79373720971958,96.0,39,96566.81895780108,0.1445223443731352,16.362285629629625,0.7937584803094894,0.6172807393154698,0.1410459587955626,5.985736925515056,0.0,0.44762604668700373,0.9999999999999755,0.08874801901743265,1.5732689632645007,10.324374929116532,0.7448494453248812,0.0,0.2551505546751189,0.35980126739877905,14,0.9793977812995246,1.7715398140635097,10.104169855417906,3633.9787232295653,22431.49394954909,1189.2732192885865,65.43279580406734,0.06973058637083994,78,0.0019207444878756392,1.5875169606189787
201902181410,166.74566364087696,1323993.2244573869,282555.01348953205,3300738.02835025,0.286634460547504,0.3526570048309179,3.1361292864495742,621,3696.0,24.98819984089513,237.0,79,92159.27819107928,0.0298003360989065,9.13915685074627,1.2824675324467132,0.6058875069313872,0.24154589371980675,5.526570048309178,0.0,0.4706344477387853,0.9999999999999717,0.10950080515297907,1.547690577794902,18.346003413815392,0.8357487922705314,0.0,0.1642512077294686,0.2768942008072443,11,0.9774557165861514,1.7340077360177544,9.866461334666052,3941.534311192896,18644.253498798767,1119.5355835787343,30.752520971354375,0.10466988727858294,82,0.002328222757119988,1.3311688311472214
201902181600,209.2523252087157,1505832.2211173165,282555.01348953205,3300738.02835025,0.1493411420204978,0.452415812591508,3.35456957931008,683,4836.0,18.14853408873108,196.0,92,87735.32479363261,0.1118750200912407,10.032274465116233,1.141439205941173,0.3314286605943977,0.13616398243045388,5.878477306002928,0.0,0.596495287764436,0.9999999999999732,0.13177159590043924,1.6787458510204447,12.613155684796247,0.05124450951683748,0.0,0.9487554904831625,0.8221834290648345,7,0.9795021961932651,1.5714671958866224,10.421585504735779,3887.039304531437,15049.80967973639,1134.7973651695934,214.94573647591258,0.08345534407027819,104,0.0027883734721907126,1.2903225806291523
201902181610,162.55242036635985,1356463.1125961735,282555.01348953205,3300738.02835025,0.2890625,0.40625,3.4499937357152834,128,1026.0,61.32404419016667,51.0,6,62672.58991812715,0.0109033845267428,6.556555099999999,0.350877192961937,0.59639795183206,0.2734375,5.046875,0.0,0.3263528429275262,0.9999999999999555,0.0625,1.400632259296356,17.042292022415346,0.921875,0.0,0.078125,0.1825657894736842,5,0.9140625,2.0709074528604905,9.314086347901238,3790.5466739629446,15129.494535850568,1231.8702098109911,4.341548774681124,0.0625,35,0.0015583898352761136,2.0467836256112992
201902201020,157.1591888123026,1776437.40094155,282555.01348953205,3300738.02835025,0.0917159763313609,0.5976331360946746,3.1622127718356428,338,674.0,37.91136387000431,9.0,11,25413.725523225214,0.3881174985177794,26.06397175,0.9792284865597126,0.32593677892104983,0.257396449704142,5.650887573964497,0.0,0.4788127411016962,0.9999999999999606,0.038461538461538464,1.4195479184041915,8.1015006692196,0.33136094674556216,0.33727810650887574,0.33136094674556216,0.5,6,0.9615384615384616,1.7945369810831007,9.986043687385814,3502.6609474827314,13245.309943843156,1167.5135510059158,64.29048921011727,0.10355029585798817,52,0.002046138412586377,4.629080118282278
201902201210,210.50493509833743,1556712.0807524298,282555.01348953205,3300738.02835025,0.1617357001972386,0.4911242603550296,3.613879150071068,507,2942.0,34.20752638991848,189.0,50,100696.86340253722,0.0264327659932859,9.919159024999994,1.019714479924819,0.6172807393154698,0.14201183431952663,5.682445759368837,0.0,0.3737184177618851,0.9999999999999714,0.13214990138067062,1.6249257703681297,13.11374861543856,0.9585798816568047,0.021696252465483234,0.01972386587771203,0.1849310201033257,8,0.9704142011834319,1.7087393768542616,9.580437952680988,3825.683805830564,21803.68890784246,1095.0922988933364,62.293778160218665,0.09467455621301775,97,0.0027861942872998754,1.9782460910541488
201902201400,177.87362560536272,1343023.925833003,282555.01348953205,3300738.02835025,0.1922753988245172,0.4214945424013434,2.9919842067738838,1191,4594.0,19.690566404199487,187.0,79,90188.7237463006,0.2696652686593996,18.15668323529413,1.0317805833561369,0.6432182947044961,0.2401343408900084,5.938706968933669,0.0,0.4321226599942509,0.9999999999999795,0.06801007556675064,1.520320480890782,12.13437165248363,0.6372795969773299,0.3518052057094878,0.0109151973131822,0.26429391529198637,17,0.9882451721242653,1.6228406071257506,10.07823230002888,5111.071566575791,27497.03609407413,1207.806649976921,9.410932792027335,0.04617968094038623,144,0.0029739327788295133,1.8807139747251105
201902201410,179.87984872203717,1376159.4276226696,282555.01348953205,3300738.02835025,0.0950782997762863,0.2885906040268456,2.9093588100937557,894,4530.0,25.929521497964387,201.0,73,117468.83766066958,0.0408750923687004,50.70715169491527,0.9668874172057366,0.08851086537022475,0.1767337807606264,6.574944071588367,0.0,0.3931459254766685,0.9999999999999822,0.15771812080536912,1.7560851181296422,11.494747863603783,0.8366890380313199,0.1465324384787472,0.016778523489932886,0.2072936574958887,26,0.9843400447427293,1.1799675320509033,9.613313734177076,4064.562119525442,34070.79532239762,998.077442230364,15.102500995466173,0.13758389261744966,149,0.0026539226997302433,1.9735099337486952
201902201600,160.46273808569958,1140324.6794323549,282555.01348953205,3300738.02835025,0.2198952879581152,0.2582897033158813,2.724295532846301,573,2662.0,35.58923845797393,164.0,38,94571.11440846548,0.0198136175775403,13.593557314814817,0.8564988730084937,0.39472683760037713,0.20418848167539266,5.872600349040139,0.0,0.3860083926099245,0.9999999999999761,0.2181500872600349,1.8205968808510644,14.87886506589783,0.7678883071553229,0.15532286212914484,0.07678883071553229,0.2586647051187746,16,0.9773123909249564,1.2906798556842245,10.326723757133,4113.692173526892,25654.54567189248,1040.9743814343974,44.542512944566695,0.11518324607329843,100,0.002393305323908936,2.253944402653931
201902201610,167.0322792204622,1280002.8864092173,282555.01348953205,3300738.02835025,0.1478439425051334,0.2607802874743326,2.9961461873978217,487,2632.0,33.0320308427837,196.0,33,86894.12683203378,0.0241111873092423,9.869145079999988,0.7522796352412094,0.5479975990878732,0.16632443531827515,6.24435318275154,0.0,0.40525614638193186,0.9999999999999707,0.1806981519507187,1.8200697419362006,14.53357258108335,0.893223819301848,0.049281314168377825,0.057494866529774126,0.22091241582045026,10,0.973305954825462,1.388957927977416,10.232412276877877,4350.61403679716,20264.119552965727,986.8593897315699,27.640703032958616,0.11704312114989733,72,0.0021131713790265238,1.6413373859808207
201902211210,158.7641260774725,1418780.7738370886,282555.01348953205,3300738.02835025,0.2235897435897436,0.518974358974359,2.86414911015264,975,3992.0,26.614098841603337,271.0,74,105978.69586781888,0.0296897472440679,17.31547883516485,1.1122244488810789,0.3669331292410685,0.26153846153846155,5.6,0.0,0.4249651746369568,0.9999999999999788,0.10564102564102563,1.5276804325889757,14.480507671790582,0.6758974358974359,0.27487179487179486,0.04923076923076923,0.26919531370433175,17,0.9856410256410256,1.3788514128540035,9.542482706186806,4146.0141180990595,27076.95633365805,1288.939910173441,46.62439480464682,0.10153846153846154,137,0.0029094766082259603,2.0591182364419973
201902211400,190.22298481146623,1300786.2909142154,282555.01348953205,3300738.02835025,0.1868327402135231,0.3451957295373665,2.748119266334668,562,3086.0,25.623708334962167,211.0,61,78996.64467276337,0.0326418643015968,12.645295539682564,1.1860012961532211,0.5148838517199703,0.23665480427046262,5.610320284697509,0.0,0.5250456408273395,0.9999999999999729,0.15302491103202848,1.6889011927076893,14.911510009138226,0.08718861209964412,0.005338078291814947,0.9074733096085409,0.7627224775879129,9,0.9750889679715302,1.1232786669422516,7.891956356509359,3931.00540638076,17497.277253311542,1113.9450383755434,94.82549919457519,0.10676156583629894,88,0.0023887135696658924,1.7109526895325158
201902211600,226.64502482821592,1479010.4591191332,282555.01348953205,3300738.02835025,0.1714285714285714,0.5714285714285714,3.096885611708599,280,1550.0,33.39456111783569,76.0,22,51768.378348156446,0.0740232364891776,9.307678875000002,0.8516129031928408,0.13773276470190154,0.3142857142857143,5.378571428571429,0.0,0.4362039367744373,0.9999999999999617,0.017857142857142856,1.3375828115600048,10.332203077765673,0.8642857142857143,0.0,0.1357142857142857,0.26685714285714285,6,0.9571428571428572,1.7619152264408888,10.104327101590455,3775.364777391575,14743.852785100464,1264.8020899042901,22.964935387951652,0.14642857142857144,43,0.0016442941388560785,1.6645161289678252
201902211610,222.6377542744817,1516025.3879774525,282555.01348953205,3300738.02835025,0.1702898550724637,0.5905797101449275,2.914128461345104,276,1560.0,32.95252353821152,61.0,25,51230.06318333809,0.0267649227165762,9.777832076923085,0.9615384615014791,0.6591556359189084,0.3079710144927536,5.456521739130435,0.0,0.43700679354230065,0.99999999999996,0.010869565217391304,1.3530605725490246,10.351934963062936,0.8442028985507246,0.0,0.15579710144927536,0.27715068747677446,5,0.9565217391304348,1.389643355604264,6.573106839062394,3604.2964231984693,14106.092530008986,1276.121943084383,55.38686235671884,0.11594202898550725,42,0.0016762767308465033,1.6153846153224851
201902211700,189.0561956161632,1543999.5215643975,323760.68074737914,3300738.02835025,0.0920245398773006,0.4693251533742331,2.9393392609914923,326,2442.0,31.077762845205942,117.0,33,75687.19831001882,0.0266743422759554,9.095961333333348,0.8108108107908892,0.14881976261256114,0.31901840490797545,5.708588957055214,0.0,0.49483360520356984,0.9999999999999608,0.05214723926380368,1.554056849336669,9.757821494038504,0.0736196319018405,0.0,0.9263803680981595,0.8128884601277238,7,0.9570552147239264,1.9449614666578166,10.572630832120815,3308.9872254338406,12910.919957296734,1072.8398089479529,46.31024386831147,0.13803680981595093,51,0.0019954802771475206,1.253071253040465
201902211710,188.44186349341936,1502801.3732469662,323760.68074737914,3300738.02835025,0.1288343558282208,0.4539877300613497,2.833087196132188,326,2444.0,34.520007493071326,102.0,36,84252.69885470674,0.0387314876227558,6.628446583333324,0.8837970539881229,0.14881976261256114,0.4447852760736196,5.533742331288344,0.0,0.48583330463436175,0.9999999999999646,0.04294478527607362,1.5211206797321966,10.91051437760132,0.0736196319018405,0.0,0.9263803680981595,0.8129813340295,12,0.9570552147239264,2.105063958351805,10.604194402717615,3389.663449930857,14522.073548716184,1120.727762637105,40.56730457120477,0.08895705521472393,59,0.0020889465216385942,1.448445171813868
201902221020,182.797976948808,1470366.479104169,323760.68074737914,3300738.02835025,0.0675675675675675,0.4405405405405405,3.334358988195733,740,4686.0,16.733707464784157,112.0,57,78392.78867121338,0.0818763669871237,20.71488548648647,0.7298335467256103,0.820276062561775,0.23513513513513515,6.585135135135135,0.0,0.43991053302390526,0.9999999999999699,0.025675675675675677,1.4627031712504945,10.059105444652745,0.9310810810810811,0.0,0.06891891891891892,0.20488516685699784,10,0.9851351351351352,1.702964547273474,8.881548536985527,3950.1791337705163,18575.488843004405,1152.288314395854,125.77665162568607,0.05,88,0.002653382288372769,1.1267605633658546
201902221200,186.9216302820116,1431806.9478089423,282555.01348953205,3300738.02835025,0.238095238095238,0.3880952380952381,3.029862500015549,420,3392.0,21.62541733376934,143.0,63,73122.57164734762,0.0538143118044021,11.2015367142857,1.1143867924331183,0.0051483421348574865,0.2619047619047619,6.311904761904762,0.0,0.5061741722034622,0.9999999999999506,0.02619047619047619,1.4689459873392046,15.063951455303005,1.0,0.0,0.0,0.12352594339622643,6,0.9714285714285714,1.6476951126659931,9.271161117421716,1575.229303995441,9994.85984999063,1153.0709698884962,105.23903341785517,0.05238095238095238,52,0.002569214919551023,0.9198113207384468
201902221210,191.65043234374068,1665308.220227786,282555.01348953205,3300738.02835025,0.1582568807339449,0.4472477064220183,3.698415095182396,436,3466.0,23.84349746947884,131.0,61,82353.48125876008,0.0629709646028121,12.406444578947378,1.0559723023475598,0.2282562719074999,0.11467889908256881,6.160550458715596,0.0,0.3903717914677454,0.999999999999966,0.02522935779816514,1.4860890645054516,13.027457744316909,0.963302752293578,0.0,0.03669724770642202,0.15299078333695082,3,0.9701834862385321,1.7462809829391521,9.806027060461057,3983.2079860550757,17934.29140105459,1010.2274417646786,52.71747280336802,0.14908256880733944,56,0.001903570033204483,0.9694171955977597
201902221400,166.71957072434003,1472373.2400151505,282555.01348953205,3300738.02835025,0.1154102735156771,0.5770513675783856,3.050351314237605,1499,5096.0,26.73454193965413,171.0,78,136122.00804394702,0.0381155349362761,20.34034124691358,0.9183673469279626,0.015532628430840134,0.2334889926617745,5.974649766511007,0.0,0.3264138094690565,0.9999999999999851,0.06537691794529686,1.5139521495883732,12.07976516964427,0.5610406937958639,0.37691794529686456,0.06204136090727151,0.3173853212450372,30,0.989993328885924,1.4928766267642293,10.705917966302536,4308.469675818361,45428.44554863973,1323.9003391148824,26.63073719431345,0.056037358238825885,164,0.002431695249814231,1.9309262166177676
201902221410,224.15000208664927,1077441.3628734169,282555.01348953205,3300738.02835025,0.4864253393665158,0.2986425339366516,3.6812429672443887,442,4428.0,15.147104419728445,179.0,71,66855.04938546343,0.5777339912400187,7.1082546999999945,0.96205962058317,0.5965314193427673,0.22850678733031674,4.916289592760181,0.0,0.587426387792592,0.9999999999999587,0.058823529411764705,1.4974396305768454,4.22771392100292,0.05203619909502263,0.0,0.9479638009049773,0.8587352389360998,7,0.9705882352941176,1.817510154988546,12.431590894700737,4175.055749494561,9994.643731880105,952.7375951427856,103.71396167799686,0.04751131221719457,34,0.0014035020348255839,0.46070460703982785
201902221600,202.8169713266635,1917915.8961612144,282555.01348953205,3300738.02835025,0.0909090909090909,0.6797520661157025,3.794414146707458,484,3384.0,29.13160344603115,195.0,48,98426.04788780984,0.0425004983279891,13.439834684210522,0.8510638297721443,1.0137761503665104,0.12603305785123967,5.316115702479339,0.0,0.44730829690308954,0.999999999999975,0.13429752066115702,1.6779408994756952,9.401421000720081,0.7252066115702479,0.0,0.27479338842975204,0.33908109137799664,20,0.9731404958677686,1.978454904904364,8.72913772522825,3248.7224841779744,22064.50048477396,1147.3537687860012,50.885852113198155,0.11363636363636363,73,0.0018285704837920334,1.2943262411118028
201902221610,194.256765692108,1594288.9003813134,282555.01348953205,3300738.02835025,0.1934604904632152,0.6130790190735694,3.1060405487830405,367,3148.0,26.8221749015935,179.0,64,84280.41480644875,0.0167568132505327,13.028902571428564,1.2198221092524812,0.6420687276179072,0.36239782016348776,6.226158038147139,0.0,0.3746281796685208,0.9999999999999677,0.02997275204359673,1.47428055198376,12.13643676001779,0.9564032697547684,0.0,0.043596730245231606,0.14972353884132134,14,0.9700272479564033,2.0646969661698713,11.30371113946774,4336.102805475079,19370.359949728052,1276.0611627288542,58.016724930344665,0.08174386920980926,70,0.0022599490942250607,1.3341804319949013
